F00,F01,...,F66,G00,G01,...,G66,time
1,0,-0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.00320147,0.00320147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117249,0.0117249,0.0402701,-0.0117249,0.0117249,0,0,0,0,0,0.0402701,0,0,0,0,0,0,0,0.0402701,0,0,0,0,0,0,0,0.0402701,0,0,0,0,0,0,0,0.0402701,1304304702.657866
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.003201,0.003201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011721,0.011721,0.040258,-0.011721,0.011721,0.000000,0.000000,0.000000,0.000000,0.000000,0.040258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040258,1304304702.698124
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.003201,0.003201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011722,0.011722,0.040260,-0.011722,0.011722,0.000000,0.000000,0.000000,0.000000,0.000000,0.040260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040260,1304304702.738384
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.002409,0.002409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008823,0.008823,0.030302,-0.008823,0.008823,0.000000,0.000000,0.000000,0.000000,0.000000,0.030302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030302,1304304702.768687
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.004010,0.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014686,0.014686,0.050442,-0.014686,0.014686,0.000000,0.000000,0.000000,0.000000,0.000000,0.050442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050442,1304304702.819129
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.003209,0.003209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011752,0.011752,0.040365,-0.011752,0.011752,0.000000,0.000000,0.000000,0.000000,0.000000,0.040365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040365,1304304702.859493
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.003211,0.003211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011759,0.011759,0.040388,-0.011759,0.011759,0.000000,0.000000,0.000000,0.000000,0.000000,0.040388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040388,1304304702.899881
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.002404,0.002404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008805,0.008805,0.030242,-0.008805,0.008805,0.000000,0.000000,0.000000,0.000000,0.000000,0.030242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030242,1304304702.930124
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.004004,0.004004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014663,0.014663,0.050360,-0.014663,0.014663,0.000000,0.000000,0.000000,0.000000,0.000000,0.050360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050360,1304304702.980484
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.003207,0.003207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011746,0.011746,0.040342,-0.011746,0.011746,0.000000,0.000000,0.000000,0.000000,0.000000,0.040342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040342,1304304703.020825
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.003215,0.003215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011775,0.011775,0.040443,-0.011775,0.011775,0.000000,0.000000,0.000000,0.000000,0.000000,0.040443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040443,1304304703.061269
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.002405,0.002405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008807,0.008807,0.030247,-0.008807,0.008807,0.000000,0.000000,0.000000,0.000000,0.000000,0.030247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030247,1304304703.091516
1.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.004020,0.004020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014723,0.014723,0.050568,-0.014723,0.014723,0.000000,0.000000,0.000000,0.000000,0.000000,0.050568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050568,1304304703.142083
